AccountKey,Sum of Amount,Năm,Quý,Tháng,Ngày,DateKey,Count of DepartmentGroupKey,Count of FinanceKey,Count of OrganizationKey,ScenarioKey
66,10.33,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
66,591,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
66,141,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
66,1023,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
66,167,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
66,628,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
66,630,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
66,1078,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
66,430,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
66,191,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
66,167,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
66,1190,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
66,916,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
66,1175,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
66,1291,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
66,705,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
67,122.3,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
67,200,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
67,116,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
67,200,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
67,91,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
67,209,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
67,100,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
67,112,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
67,100,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
67,165,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
67,155.63,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
67,209,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
67,308,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
67,341,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
67,11.4,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
67,270,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
67,400,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
67,17.78,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
67,352,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
67,540,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
67,5.01,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
67,300,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
67,324,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
67,510,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
67,283,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
67,330,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
67,347,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
67,540,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
67,231,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
67,221,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
67,336,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
67,583,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
67,462,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
67,583,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
67,627,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
67,380,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
68,70,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
68,165,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
68,38,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
68,96,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
68,121,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
68,154,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
68,64,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
68,30,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
68,84,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
68,127,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
68,80,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
68,154,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
68,231,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
68,280,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
68,7.14,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
68,84,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
68,304,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
68,6.08,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
68,120,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
68,405,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
68,3.95,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
68,220,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
68,54,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
68,390,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
68,63,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
68,255,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
68,248,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
68,405,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
68,168,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
68,75,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
68,68,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
68,441,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
68,347,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
68,441,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
68,479,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
68,281,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
69,25.32,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
69,49,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
69,25,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
69,27,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
69,20,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
69,46,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
69,18,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
69,24,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
69,24,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
69,36,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
69,34.42,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
69,46,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
69,66,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
69,73,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
69,2.89,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
69,58,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
69,86,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
69,3.95,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
69,77,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
69,120,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
69,1.82,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
69,65,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
69,72,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
69,113,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
69,61,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
69,69,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
69,69,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
69,119,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
69,47,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
69,45,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
69,71,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
69,131,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
69,101,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
69,129,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
69,142,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
69,78,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
71,49.57,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
71,50,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
71,15,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
71,30,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
71,44,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
71,44,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
71,40,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
71,9,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
71,28,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
71,57,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
71,50,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
71,80,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
71,100,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
71,109,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
71,3.95,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
71,36,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
71,124,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
71,2.89,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
71,52,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
71,175,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
71,1.82,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
71,91,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
71,23,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
71,175,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
71,27,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
71,98,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
71,107,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
71,176,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
71,68,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
71,29,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
71,29,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
71,205,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
71,150,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
71,205,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
71,215,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
71,107,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
72,650,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
72,380,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
72,200,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,2
72,200,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
72,200,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,2
72,470.79,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
72,200,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
72,281,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
72,154,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
72,141,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
72,850,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
72,100,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
72,1018,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
72,1205,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
72,1.82,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
72,415,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
72,1583,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
72,1,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
72,653,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
72,210,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
72,1.82,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
72,482,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
72,461,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
72,1,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
72,959,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
72,314,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
72,385,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
72,218,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
72,406,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
72,587,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
72,345,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
72,1341,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
72,484,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
72,468,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
72,897,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
72,1597,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
73,198.05,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
73,300,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
73,159,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
73,220,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
73,137,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
73,220,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
73,120,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
73,161,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,1
73,161,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
73,300,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
73,220,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
73,300,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
73,443,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
73,235,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
73,16.72,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
73,390,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
73,603,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
73,23.1,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
73,486,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
73,721,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
73,8.21,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
73,416,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
73,432,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
73,702,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
73,405,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
73,527,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
73,536,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
73,722,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
73,355,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
73,414,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
73,355,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
73,778,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
73,665,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
73,778,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
73,836,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
73,579,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
74,200,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
74,144,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
74,111,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
74,91,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
74,112,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
74,138,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
74,84,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
74,90,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
74,90,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
74,116,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
74,200,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
74,100,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
74,367,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
74,267,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
74,44.38,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
74,323,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
74,374,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
74,39.06,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
74,444,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
74,478,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
74,28.42,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
74,382,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
74,386,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
74,456,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
74,245,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
74,275,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
74,272,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
74,377,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
74,244,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
74,392,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
74,416,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
74,395,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
74,332,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
74,393,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
74,410,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
74,288,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
76,1787.48,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
76,280,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
76,836,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
76,280,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
76,970,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
76,297,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
76,732,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
76,750,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
76,791,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
76,275,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
76,237.45,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,1
76,280,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
76,4529,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
76,2606,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
76,25.23,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
76,3705,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
76,760,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
76,28.42,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
76,3227,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
76,795,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
76,10.33,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
76,4358,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
76,4392,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
76,780,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
76,2381,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
76,690,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
76,751,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
76,795,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
76,1979,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
76,4648,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
76,1574,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
76,842,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
76,809,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
76,842,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
76,891,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
76,767,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
77,380,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,2
77,545,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,1
77,140,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
77,497,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,1
77,490,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
77,480,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,2
77,331,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,1
77,100,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
77,349,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,1
77,550,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,2
77,280,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
77,535,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,1
77,970,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
77,169,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
77,20.97,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
77,352,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
77,1368,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
77,19.91,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
77,396,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
77,1431,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
77,18.84,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
77,900,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
77,189,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
77,1404,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
77,264,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
77,1242,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
77,1351,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
77,1431,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
77,869,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
77,1574,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
77,1559,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
77,1517,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
77,1455,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
77,1517,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
77,1604,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
77,1381,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
78,163.21,2010,Qtr 4,Tháng Mười Hai,29,20101229,1,1,1,1
78,200,2011,Qtr 1,Tháng Giêng,29,20110129,1,1,1,2
78,92,2011,Qtr 1,Tháng Ba,1,20110301,1,1,1,1
78,200,2011,Qtr 1,Tháng Ba,31,20110331,1,1,1,2
78,91,2011,Qtr 2,Tháng Năm,1,20110501,1,1,1,1
78,140,2011,Qtr 2,Tháng Năm,31,20110531,1,1,1,1
78,100,2011,Qtr 3,Tháng Bảy,1,20110701,1,1,1,2
78,100,2011,Qtr 3,Tháng Tám,1,20110801,1,1,1,2
78,100,2011,Qtr 3,Tháng Tám,29,20110829,1,1,1,2
78,144,2011,Qtr 3,Tháng Chín,29,20110929,1,1,1,1
78,100,2011,Qtr 4,Tháng Mười,29,20111029,1,1,1,2
78,200,2011,Qtr 4,Tháng Mười Một,29,20111129,1,1,1,2
78,289,2011,Qtr 4,Tháng Mười Hai,29,20111229,1,1,1,1
78,147,2012,Qtr 1,Tháng Giêng,29,20120129,1,1,1,1
78,12.46,2012,Qtr 1,Tháng Hai,29,20120229,1,1,1,1
78,258,2012,Qtr 1,Tháng Ba,30,20120330,1,1,1,1
78,424,2012,Qtr 2,Tháng Tư,30,20120430,1,1,1,1
78,14.59,2012,Qtr 2,Tháng Năm,30,20120530,1,1,1,1
78,278,2012,Qtr 2,Tháng Sáu,30,20120630,1,1,1,1
78,398,2012,Qtr 3,Tháng Bảy,31,20120731,1,1,1,1
78,7.14,2012,Qtr 3,Tháng Tám,28,20120828,1,1,1,1
78,254,2012,Qtr 3,Tháng Chín,28,20120928,1,1,1,1
78,229,2012,Qtr 4,Tháng Mười,28,20121028,1,1,1,1
78,398,2012,Qtr 4,Tháng Mười Một,28,20121128,1,1,1,1
78,251,2012,Qtr 4,Tháng Mười Hai,28,20121228,1,1,1,1
78,387,2013,Qtr 1,Tháng Giêng,28,20130128,1,1,1,1
78,428,2013,Qtr 1,Tháng Hai,28,20130228,1,1,1,1
78,398,2013,Qtr 1,Tháng Ba,30,20130330,1,1,1,1
78,274,2013,Qtr 2,Tháng Tư,30,20130430,1,1,1,1
78,286,2013,Qtr 2,Tháng Năm,30,20130530,1,1,1,1
78,251,2013,Qtr 2,Tháng Sáu,30,20130630,1,1,1,1
78,401,2013,Qtr 3,Tháng Bảy,31,20130731,1,1,1,1
78,423,2013,Qtr 3,Tháng Tám,29,20130829,1,1,1,1
78,395,2013,Qtr 3,Tháng Chín,29,20130929,1,1,1,1
78,435,2013,Qtr 4,Tháng Mười,29,20131029,1,1,1,1
78,424,2013,Qtr 4,Tháng Mười Một,29,20131129,1,1,1,1
